Name	VoxCeleb2 ID	VGGFace2 ID	Gender	Set	Nationality
RonReaco_Lee 	id07526 	n007532 	m 	dev	american
Ron_Atkinson 	id07527 	n007524 	m 	dev	unknown
Ron_Dennis 	id07528 	n007525 	m 	dev	british
Ron_Dermer 	id07529 	n007526 	m 	dev	unsure: israeli / american
Ron_Paul 	id07531 	n007528 	m 	dev	american
Ron_Thal 	id07532 	n007529 	m 	dev	american
Ron_Vlaar 	id07533 	n007530 	m 	dev	dutch
Rona_Ambrose 	id07534 	n007533 	f 	dev	canadian
Ronald_Plasterk 	id07535 	n007534 	m 	dev	dutch
Ronald_Pofalla 	id07536 	n007535 	m 	dev	german
Ronan_Farrow 	id07537 	n007536 	m 	dev	american
Ronan_OGara 	id07538 	n007537 	m 	dev	irish
Ronit_Elkabetz 	id07539 	n007538 	f 	dev	unsure: israeli / french
Ronit_Roy 	id07540 	n007539 	m 	dev	indian
Ronn_Moss 	id07541 	n007540 	m 	dev	american
Ronnie_Coleman 	id07543 	n007542 	m 	dev	american
Ronnie_OSullivan 	id07545 	n007544 	m 	dev	unknown
Ronnie_Ortiz-Magro 	id07546 	n007545 	m 	dev	american
Ronnie_Wood 	id07547 	n007546 	m 	dev	unknown
Ronny_Rockel 	id07548 	n007547 	m 	dev	unknown
Roop_Kumar_Rathod 	id07549 	n007548 	m 	dev	indian
Roque_Santa_Cruz 	id07550 	n007549 	m 	dev	paraguayan
Rory_Best 	id07551 	n007550 	m 	dev	irish
Rory_Culkin 	id07552 	n007551 	m 	dev	american
Rory_MacDonald 	id07553 	n007552 	m 	dev	canadian
Rory_McIlroy 	id07554 	n007553 	m 	dev	unknown
Rory_Sloane 	id07555 	n007554 	m 	dev	australian
Rory_Stewart 	id07556 	n007555 	m 	dev	british
Rosa_Mendes 	id07558 	n007557 	f 	dev	canadian
Rosamund_Pike 	id07560 	n007559 	f 	dev	unknown
Rosanna_Scotto 	id07561 	n007560 	f 	dev	american
Rosanne_Cash 	id07562 	n007561 	f 	dev	american
Rose_Byrne 	id07564 	n007563 	f 	dev	australian
Rose_McGowan 	id07565 	n007564 	f 	dev	unsure: italian / american
Roseanne_Barr 	id07566 	n007565 	f 	dev	american
Roselyn_Sánchez 	id07567 	n007566 	f 	dev	unknown
Roselyne_Bachelot 	id07568 	n007567 	f 	dev	unknown
Rosemarie_DeWitt 	id07569 	n007568 	f 	dev	american
Roshni_Chopra 	id07570 	n007569 	f 	dev	indian
Roshumba_Williams 	id07571 	n007570 	f 	dev	american
Rosi_Mittermaier 	id07572 	n007571 	f 	dev	unknown
Rosie_ODonnell 	id07574 	n007573 	f 	dev	american
Rosie_Perez 	id07575 	n007574 	f 	dev	american
Ross_Antony 	id07576 	n007575 	m 	dev	british
Ross_Brawn 	id07577 	n007576 	m 	dev	unknown
Ross_Mathews 	id07578 	n007577 	m 	dev	american
Ross_Noble 	id07579 	n007578 	m 	dev	british
Rossy_de_Palma 	id07580 	n007579 	f 	dev	spanish
Rouwaida_Attieh 	id07581 	n007580 	f 	dev	syrian
Rowan_Williams 	id07582 	n007581 	m 	dev	welsh
Roxanne_Pallett 	id07583 	n007582 	f 	dev	unknown
Roy_Blunt 	id07585 	n007584 	m 	dev	american
Roy_Horn 	id07586 	n007585 	m 	dev	unknown
Roy_Jones_Jr. 	id07587 	n007586 	m 	dev	unsure: russian / american
Roy_Keane 	id07588 	n007587 	m 	dev	irish
Roy_Oswalt 	id07589 	n007588 	m 	dev	american
Royler_Gracie 	id07590 	n007589 	m 	dev	unsure: brazilian / american
Rozalia_Mancewicz 	id07591 	n007590 	f 	dev	polish
Rozanna_Purcell 	id07592 	n007591 	f 	dev	irish
Rozonda_Thomas 	id07593 	n007592 	f 	dev	american
Rubina_Dilaik 	id07598 	n007597 	f 	dev	indian
Ruby_Lin 	id07599 	n007598 	f 	dev	unsure: american / taiwanese
Ruby_Wax 	id07600 	n007599 	f 	dev	unsure: british / american
Ruffa_Gutierrez 	id07611 	n007610 	f 	dev	filipino
Rui_En 	id07612 	n007611 	f 	dev	singaporean
Rula_Jebreal 	id07613 	n007612 	f 	dev	unsure: italian / israeli
Rulon_Gardner 	id07614 	n007613 	m 	dev	american
Runa_Laila 	id07615 	n007614 	f 	dev	bangladeshi
Rupert_Everett 	id07616 	n007615 	m 	dev	unknown
Rupert_Grint 	id07617 	n007616 	m 	dev	unknown
Rupert_Stadler 	id07618 	n007617 	m 	dev	german
Russell_Brand 	id07620 	n007619 	m 	test	unknown
Russell_Crowe 	id07621 	n007620 	m 	test	unknown
Russell_Howard 	id07622 	n007621 	m 	dev	unknown
Russell_Means 	id07623 	n007622 	m 	dev	unsure: indian / american
Russell_Simmons 	id07624 	n007623 	m 	dev	american
Russell_Slade 	id07625 	n007624 	m 	dev	unknown
Russell_Teibert 	id07626 	n007625 	m 	dev	unsure: italian / german / canadian
Russell_Watson 	id07627 	n007626 	m 	dev	unknown
Russell_Westbrook 	id07628 	n007627 	m 	dev	american
Ruth_Langsford 	id07630 	n007629 	f 	dev	unknown
Ruth_Lorenzo 	id07631 	n007630 	f 	dev	unsure: spanish / british
Ryan_Bertrand 	id07635 	n007634 	m 	dev	unknown
Ryan_Bingham 	id07636 	n007635 	m 	dev	unknown
Ryan_Cabrera 	id07637 	n007636 	m 	dev	american
Ryan_Cochrane 	id07638 	n007637 	m 	dev	canadian
Ryan_Dunn 	id07639 	n007638 	m 	dev	american
Ryan_Giggs 	id07640 	n007639 	m 	dev	welsh
Ryan_Gosling 	id07641 	n007640 	m 	dev	canadian
Ryan_Leslie 	id07642 	n007641 	m 	dev	american
Ryan_Lochte 	id07643 	n007642 	m 	dev	american
Ryan_McDonagh 	id07644 	n007643 	m 	dev	american
Ryan_Newman 	id07646 	n007645 	f 	dev	american
Ryan_Peake 	id07647 	n007646 	m 	dev	canadian
Ryan_Seacrest 	id07648 	n007647 	m 	dev	american
Ryan_Sidebottom 	id07649 	n007648 	m 	dev	unknown
Ryne_Sandberg 	id07652 	n007651 	m 	dev	american
Ryszard_Czarnecki 	id07656 	n007655 	m 	dev	unsure: british / polish
Rytmus 	id07658 	n007657 	m 	dev	unknown
Rémi_Garde 	id07660 	n007659 	m 	dev	french
Róisín_Murphy 	id07661 	n007660 	f 	dev	irish
Rüdiger_Grube 	id07662 	n007661 	m 	dev	unknown
S._E._Cupp 	id07663 	n007662 	f 	test	american
S._S._Rajamouli 	id07664 	n007663 	m 	dev	indian
Saad_Hariri 	id07666 	n007665 	m 	dev	lebanese
Sabina_Classen 	id07669 	n007668 	f 	dev	german
Sabine_Leutheusser-Schnarrenberger 	id07670 	n007669 	f 	dev	german
Sabine_Lisicki 	id07671 	n007670 	f 	dev	german
Sabitha_Indra_Reddy 	id07672 	n007671 	f 	dev	indian
Sabri_Lamouchi 	id07673 	n007672 	m 	dev	unsure: tunisian / french
Sabrina_Ouazani 	id07675 	n007674 	f 	dev	unsure: algerian / french
Sacha_Parkinson 	id07678 	n007677 	f 	dev	unknown
Sacinandana_Swami 	id07679 	n007678 	m 	dev	unknown
Sadie_Frost 	id07680 	n007679 	f 	dev	french
Saeed_Ajmal 	id07681 	n007680 	m 	dev	pakistani
Safet_Sušić 	id07682 	n007681 	m 	dev	unsure: bosnian / turkish
Saffron_Burrows 	id07683 	n007682 	f 	dev	unsure: british / american
Sahra_Wagenknecht 	id07685 	n007684 	f 	dev	german
Sai_Tamhankar 	id07686 	n007685 	f 	dev	indian
Saige_Ryan_Campbell 	id07688 	n007687 	f 	dev	unknown
Saina_Nehwal 	id07689 	n007688 	f 	dev	indian
Saku_Koivu 	id07691 	n007690 	m 	dev	finnish
Sally_Farmiloe 	id07692 	n007691 	f 	dev	unknown
Sally_Fitzgibbons 	id07693 	n007692 	f 	dev	australian
Sally_Nugent 	id07694 	n007693 	f 	dev	french
Sally_Pressman 	id07695 	n007694 	f 	dev	american
Salomon_Kalou 	id07696 	n007695 	m 	dev	unsure: german / ivorian
Saloni_Aswani 	id07697 	n007696 	f 	dev	indian
Salvador_Sánchez_Cerén 	id07700 	n007699 	m 	dev	unknown
Salvatore_Adamo 	id07701 	n007700 	m 	dev	italian
Salvatore_Sirigu 	id07702 	n007701 	m 	dev	italian
Sam_Allardyce 	id07703 	n007702 	m 	dev	unknown
Sam_Attwater 	id07704 	n007703 	m 	dev	british
Sam_Brownback 	id07705 	n007704 	m 	dev	american
Sam_Burgess 	id07706 	n007705 	m 	dev	unknown
Sam_Champion 	id07707 	n007706 	m 	dev	american
Sam_Claflin 	id07708 	n007707 	m 	dev	unknown
Sam_Nazarian 	id07711 	n007710 	m 	dev	unsure: iranian / american
Sam_Rockwell 	id07713 	n007712 	m 	dev	american
Sam_Sorbo 	id07714 	n007713 	m 	dev	american
Sam_Thaiday 	id07715 	n007714 	m 	dev	australian
Sam_Tomkins 	id07716 	n007715 	m 	dev	unknown
Sam_Warburton 	id07717 	n007716 	m 	dev	welsh
Sam_Zell 	id07719 	n007718 	m 	dev	american
Samantha_Cristoforetti 	id07720 	n007719 	f 	dev	italian
Samantha_Droke 	id07721 	n007720 	f 	dev	american
Samantha_Fox 	id07723 	n007722 	f 	dev	british
Samantha_Mumba 	id07724 	n007723 	f 	dev	irish
Samantha_Peszek 	id07725 	n007724 	f 	dev	american
Samantha_Power 	id07726 	n007725 	f 	dev	unsure: irish / american
Samantha_Ruth_Prabhu 	id07727 	n007726 	f 	dev	indian
Samantha_Stosur 	id07728 	n007727 	f 	dev	australian
Sameer_Dattani 	id07730 	n007729 	m 	dev	indian
Sami_Hyypiä 	id07732 	n007731 	m 	dev	finnish
Sami_Khedira 	id07733 	n007732 	m 	dev	german
Sami_Lukis 	id07734 	n007733 	f 	dev	australian
Sami_Yusuf 	id07735 	n007734 	m 	dev	british
Samia_Ghadie 	id07736 	n007735 	f 	dev	british
Samir_Nasri 	id07737 	n007736 	m 	dev	unsure: french / turkish
Samir_Soni 	id07738 	n007737 	m 	dev	indian
Sammi_Cheng 	id07739 	n007738 	m 	dev	unknown
Sammy_Adams 	id07740 	n007739 	m 	dev	american
Sammy_Hagar 	id07741 	n007740 	m 	dev	american
Sammy_Winward 	id07742 	n007741 	f 	dev	unknown
Samu_Haber 	id07744 	n007743 	m 	dev	finnish
Samuel_Etoo 	id07745 	n007744 	m 	dev	cameroonian
Samuli_Edelmann 	id07747 	n007746 	m 	dev	finnish
Samvrutha_Sunil 	id07748 	n007747 	f 	dev	indian
Samy_Naceri 	id07749 	n007748 	m 	dev	french
Sana_Khan 	id07750 	n007749 	f 	dev	indian
Sanaya_Irani 	id07751 	n007750 	f 	dev	indian
Sandeepa_Dhar 	id07752 	n007751 	f 	dev	indian
Sandra_Echeverría 	id07753 	n007752 	f 	dev	mexican
Sandra_Lee 	id07755 	n007754 	f 	dev	american
Sandra_Maischberger 	id07756 	n007755 	f 	dev	german
Sandra_Perković 	id07758 	n007757 	f 	dev	croatian
Sandra_Sully 	id07759 	n007758 	f 	dev	australian
Sandrine_Corman 	id07760 	n007759 	f 	dev	belgian
Sandro_Rosell 	id07761 	n007760 	m 	dev	spanish
Sandy_Leah_Lima 	id07764 	n007763 	f 	dev	brazilian
Sanjay_Dutt 	id07768 	n007767 	m 	dev	indian
Sanjjanaa 	id07769 	n007768 	f 	dev	indian
Sanna_Bråding 	id07770 	n007769 	f 	dev	swedish
Sanna_Nielsen 	id07771 	n007770 	f 	dev	swedish
Santi_Cazorla 	id07773 	n007772 	m 	dev	spanish
Santiago_Giraldo 	id07774 	n007773 	m 	dev	colombian
Santino_Marella 	id07775 	n007774 	m 	dev	canadian
Sanya_Richards-Ross 	id07776 	n007775 	f 	dev	unsure: jamaican / american
Sara_Errani 	id07780 	n007779 	f 	dev	unknown
Sarah-Jane_Crawford 	id07783 	n007795 	f 	dev	unknown
Sarah_Cawood 	id07785 	n007783 	f 	dev	unknown
Sarah_Hadland 	id07786 	n007784 	f 	dev	unknown
Saranya_Mohan 	id07798 	n007797 	f 	dev	indian
Sarimah_Ibrahim 	id07799 	n007798 	f 	dev	unsure: irish / malaysian
Sascha_Lobo 	id07800 	n007799 	m 	dev	german
Sascha_Riether 	id07801 	n007800 	m 	dev	german
Sasha_Alexander 	id07802 	n007801 	f 	test	unsure: serbian / american
Sasha_Allen 	id07803 	n007802 	f 	dev	american
Sasha_Roiz 	id07805 	n007804 	m 	dev	unsure: israeli / canadian / american
Sasha_Vujačić 	id07807 	n007806 	m 	dev	slovenian
Saskia_Sassen 	id07809 	n007808 	f 	dev	unsure: dutch / american
Sathyaraj 	id07811 	n007810 	m 	dev	indian
Satoru_Iwata 	id07812 	n007811 	m 	dev	japanese
Savannah_Guthrie 	id07814 	n007813 	f 	dev	unsure: australian / american
Sayali_Bhagat 	id07816 	n007815 	f 	dev	indian
Sazzy_Falak 	id07818 	n007817 	f 	dev	malaysian
Saïd_Taghmaoui 	id07819 	n007818 	m 	dev	unsure: moroccan / french / american
Saúl_Lisazo 	id07820 	n007819 	m 	dev	unknown
Scoop_Jardine 	id07824 	n007823 	m 	dev	american
Scoot_McNairy 	id07825 	n007824 	m 	dev	american
Scott_Brooks 	id07826 	n007825 	m 	dev	american
Scott_Caan 	id07827 	n007826 	m 	dev	american
Scott_Clifton 	id07828 	n007827 	m 	dev	american
Scott_Eastwood 	id07829 	n007828 	m 	dev	american
Scott_Foley 	id07831 	n007830 	m 	dev	american
Scott_Hartnell 	id07832 	n007831 	m 	dev	canadian
Scott_Parker 	id07833 	n007832 	m 	dev	unknown
Scott_Quigg 	id07834 	n007833 	m 	dev	british
Scott_Selwood 	id07835 	n007834 	m 	dev	australian
Scott_Walker 	id07837 	n007836 	m 	dev	american
Scottie_Pippen 	id07838 	n007837 	m 	dev	american
Scottie_Thompson 	id07839 	n007838 	f 	dev	filipino
Scotty_Nguyen 	id07840 	n007839 	m 	dev	unsure: vietnamese / american
Seamus_Dever 	id07841 	n007840 	m 	dev	american
Sean_Dyche 	id07844 	n007843 	m 	dev	unknown
Sean_Faris 	id07845 	n007844 	m 	dev	american
Sean_Gunn 	id07846 	n007845 	m 	dev	american
Sean_Hannity 	id07847 	n007846 	m 	dev	american
Sean_Hayes 	id07848 	n007847 	m 	dev	american
Sean_Kingston 	id07849 	n007848 	m 	dev	unsure: jamaican / american
Sean_OPry 	id07850 	n007849 	m 	dev	american
Sean_Paul 	id07851 	n007850 	m 	dev	jamaican
Sean_Payton 	id07852 	n007851 	m 	dev	american
Sean_Price 	id07853 	n007852 	m 	dev	american
Sebastian_Bach 	id07856 	n007855 	m 	dev	german
Sebastian_Coe 	id07857 	n007856 	m 	dev	unknown
Sebastian_Edathy 	id07858 	n007857 	m 	dev	german
Sebastian_Karpiel-Bułecka 	id07860 	n007859 	m 	dev	unknown
Sebastian_Kehl 	id07861 	n007860 	m 	dev	german
Sebastian_Larsson 	id07862 	n007861 	m 	dev	swedish
Sebastian_Mielitz 	id07863 	n007862 	m 	dev	german
Sebastian_Roché 	id07864 	n007863 	m 	dev	unsure: french / scottish
Sebastian_Schipper 	id07866 	n007865 	m 	dev	german
Sebastian_Stan 	id07868 	n007867 	m 	test	unsure: romanian / american
Sebastian_Telfair 	id07869 	n007868 	m 	dev	unsure: chinese / american
Sebastian_Vettel 	id07870 	n007869 	m 	dev	german
Sebastián_Piñera 	id07874 	n007873 	m 	test	chilean
Sebastián_Rulli 	id07875 	n007874 	m 	dev	unknown
Sebastián_Saavedra 	id07876 	n007875 	m 	dev	colombian
Seif_Sharif_Hamad 	id07882 	n007881 	m 	dev	unknown
Seiji_Maehara 	id07883 	n007882 	m 	dev	japanese
Seka_Aleksić 	id07884 	n007883 	f 	dev	serbian
Sekhar_Kammula 	id07885 	n007884 	m 	dev	indian
Sekope_Kepu 	id07886 	n007885 	m 	dev	unsure: australian / french
Selah_Sue 	id07887 	n007886 	f 	dev	belgian
Semih_Saygıner 	id07894 	n007893 	m 	dev	turkish
Semino_Rossi 	id07895 	n007894 	m 	dev	italian
Senad_Lulić 	id07898 	n007897 	m 	dev	unsure: swiss / bosnian
Seohyun 	id07901 	n007900 	f 	dev	unknown
Sepp_Blatter 	id07902 	n007901 	m 	dev	swiss
Serena_Autieri 	id07910 	n007909 	f 	dev	italian
Serena_Deeb 	id07911 	n007910 	f 	dev	american
Serena_Ryder 	id07912 	n007911 	f 	dev	canadian
Serge_Lama 	id07914 	n007913 	m 	dev	french
Sergey_Bezrukov 	id07916 	n007915 	m 	dev	russian
Sergey_Lazarev 	id07917 	n007916 	m 	dev	russian
Sergio_Llull 	id07926 	n007925 	m 	dev	spanish
Sergio_Marchionne 	id07927 	n007926 	m 	dev	unsure: italian / canadian
Sergio_Martínez 	id07928 	n007927 	m 	dev	unknown
Seth_Numrich 	id07941 	n007940 	m 	dev	american
Seun_Kuti 	id07943 	n007942 	m 	dev	nigerian
Severin_Freund 	id07944 	n007943 	m 	dev	german
Shabana_Azmi 	id07947 	n007946 	f 	dev	unknown
Shafie_Apdal 	id07948 	n007947 	m 	dev	malaysian
Shahana_Goswami 	id07949 	n007948 	f 	dev	indian
Shahar_Peer 	id07950 	n007949 	f 	dev	israeli
Shaheer_Sheikh 	id07951 	n007950 	m 	dev	indian
Shakti_Mohan 	id07953 	n007952 	f 	dev	indian
Shama_Sikander 	id07954 	n007953 	f 	dev	indian
Shami_Chakrabarti 	id07955 	n007954 	f 	dev	british
Shamna_Kasim 	id07956 	n007955 	f 	dev	indian
Shandi_Finnessey 	id07957 	n007956 	f 	dev	american
Shane_Battier 	id07958 	n007957 	m 	dev	american
Shane_Carwin 	id07959 	n007958 	m 	dev	american
Shane_Doan 	id07960 	n007959 	m 	dev	canadian
Shane_Filan 	id07961 	n007960 	m 	test	irish
Shane_Long 	id07962 	n007961 	m 	dev	irish
Shane_Lowry 	id07963 	n007962 	m 	dev	irish
Shane_MacGowan 	id07964 	n007963 	m 	dev	irish
Shane_Victorino 	id07967 	n007966 	m 	dev	american
Shani_Davis 	id07968 	n007967 	m 	dev	american
Shankar_Mahadevan 	id07970 	n007969 	m 	dev	indian
Shanna_Moakler 	id07971 	n007970 	f 	dev	american
Shannon_Bex 	id07972 	n007971 	f 	dev	american
Shannon_Leto 	id07973 	n007972 	m 	dev	american
Shannon_Sharpe 	id07974 	n007973 	m 	dev	american
Shannyn_Sossamon 	id07975 	n007974 	f 	dev	american
Shanthanu_Bhagyaraj 	id07976 	n007975 	f 	dev	indian
Sharad_Kelkar 	id07977 	n007976 	m 	dev	indian
Sharad_Malhotra 	id07978 	n007977 	m 	dev	indian
Sharad_Pawar 	id07979 	n007978 	m 	dev	indian
Sharmila_Tagore 	id07980 	n007979 	f 	dev	indian
Sharon_Osbourne 	id07981 	n007980 	f 	dev	unknown
Sharon_Stone 	id07982 	n007981 	f 	dev	american
Sharon_Van_Etten 	id07983 	n007982 	f 	dev	american
Sharwanand 	id07984 	n007983 	m 	dev	indian
Shaun_Burgoyne 	id07985 	n007984 	m 	dev	australian
Shaun_Kenny-Dowall 	id07987 	n007986 	m 	dev	unknown
Shaun_Livingston 	id07988 	n007987 	m 	dev	american
Shaun_Marsh 	id07989 	n007988 	m 	dev	australian
Shaun_Murphy 	id07990 	n007989 	m 	dev	unknown
Shaun_Robinson 	id07991 	n007990 	f 	dev	unknown
Shaun_Ross 	id07992 	n007991 	m 	dev	unsure: british / italian / american
Shaun_White 	id07993 	n007992 	m 	dev	american
Shawn_Christian 	id07995 	n007994 	m 	dev	american
Shawn_Johnson 	id07996 	n007995 	f 	dev	american
Shawne_Merriman 	id07997 	n007996 	m 	dev	american
Shawty_Lo 	id07998 	n007997 	m 	dev	american
Shay_Given 	id07999 	n007998 	m 	dev	irish
Shayne_Ward 	id08000 	n007999 	m 	dev	unknown
Shea_Weber 	id08001 	n008000 	m 	dev	canadian
Sheamus 	id08002 	n008001 	m 	dev	unsure: irish / american
Sheena_Easton 	id08003 	n008002 	f 	dev	unsure: british / scottish / american
Shelley_Hennig 	id08012 	n008011 	f 	dev	american
Shelly-Ann_Fraser-Pryce 	id08013 	n008012 	f 	dev	jamaican
Shenae_Grimes 	id08014 	n008013 	f 	dev	canadian
Shenaz_Treasurywala 	id08015 	n008014 	f 	dev	indian
Sheri_Moon_Zombie 	id08016 	n008015 	f 	dev	american
Shermine_Shahrivar 	id08018 	n008017 	f 	dev	iranian
Sherri_Coale 	id08019 	n008018 	f 	dev	unknown
Sheryfa_Luna 	id08020 	n008019 	f 	dev	unsure: algerian / french
Sheryl_Underwood 	id08022 	n008021 	f 	dev	american
Shiamak_Davar 	id08023 	n008022 	m 	dev	indian
Shibani_Kashyap 	id08024 	n008023 	f 	dev	unknown
Shikhar_Dhawan 	id08025 	n008024 	m 	dev	indian
Shila_Amzah 	id08026 	n008025 	f 	dev	unsure: chinese / malaysian
Shillpi_Sharma 	id08027 	n008026 	f 	dev	indian
Shilpa_Anand 	id08028 	n008027 	f 	dev	indian
Shimon_Moore 	id08029 	n008028 	m 	dev	unknown
Shin-Soo_Choo 	id08030 	n008032 	m 	dev	unknown
Shinya_Yamanaka 	id08037 	n008036 	m 	dev	japanese
Shirin_Ebadi 	id08039 	n008038 	f 	dev	iranian
Shkodran_Mustafi 	id08040 	n008039 	m 	dev	german
Shobana 	id08041 	n008040 	f 	dev	indian
Shobhaa_De 	id08042 	n008041 	f 	dev	indian
Shobna_Gulati 	id08043 	n008042 	f 	dev	british
Shonali_Nagrani 	id08044 	n008043 	f 	dev	unknown
Shraddha_Arya 	id08046 	n008045 	f 	dev	indian
Shraddha_Das 	id08047 	n008046 	f 	dev	indian
Shreyas_Talpade 	id08048 	n008047 	m 	dev	indian
Shruti_Haasan 	id08049 	n008048 	f 	dev	indian
Shweta_Menon 	id08052 	n008051 	f 	dev	indian
Shweta_Prasad 	id08053 	n008052 	f 	dev	indian
Shweta_Tiwari 	id08054 	n008053 	f 	dev	indian
Sigi_Schmid 	id08064 	n008063 	m 	dev	german
Sigmar_Gabriel 	id08065 	n008064 	m 	dev	german
Sigourney_Weaver 	id08066 	n008065 	f 	dev	american
Siim_Kallas 	id08067 	n008066 	m 	dev	estonian
Silambarasan 	id08068 	n008067 	m 	dev	indian
Silke_Spiegelburg 	id08071 	n008070 	f 	dev	german
Silvia_Navarro 	id08073 	n008072 	f 	dev	mexican
Silvia_Neid 	id08074 	n008073 	f 	dev	german
Simon_Ammann 	id08078 	n008077 	m 	dev	swiss
Simon_Coveney 	id08079 	n008078 	m 	dev	irish
Simon_Cowell 	id08080 	n008079 	m 	dev	unsure: british / american
Simon_Doonan 	id08081 	n008080 	m 	dev	unknown
Simon_Rolfes 	id08086 	n008085 	m 	dev	german
Simon_Schempp 	id08088 	n008087 	m 	dev	german
Simon_Whitlock 	id08089 	n008088 	m 	dev	unsure: british / australian
Simona_Ventura 	id08093 	n008092 	f 	dev	italian
Simona_de_Silvestro 	id08094 	n008093 	f 	dev	swiss
Simone_Cristicchi 	id08095 	n008094 	m 	dev	italian
Simone_Hanselmann 	id08096 	n008095 	f 	dev	german
Simone_Simons 	id08097 	n008096 	f 	dev	dutch
Simone_Singh 	id08098 	n008097 	f 	dev	indian
Simone_Thomalla 	id08099 	n008098 	f 	dev	german
Siouxsie_Sioux 	id08106 	n008105 	f 	dev	unknown
Sitaram_Yechury 	id08108 	n008107 	m 	dev	indian
Siv_Jensen 	id08110 	n008109 	f 	dev	norwegian
Siân_Lloyd 	id08113 	n008112 	f 	dev	welsh
Skip_Holtz 	id08114 	n008113 	m 	dev	american
Skylar_Diggins 	id08115 	n008114 	f 	dev	american
Sly_Stone 	id08119 	n008118 	m 	dev	american
Smita_Bansal 	id08120 	n008119 	f 	dev	indian
Smita_Shewale 	id08121 	n008120 	f 	dev	indian
Smriti_Irani 	id08122 	n008121 	f 	dev	indian
Sneha 	id08123 	n008122 	f 	dev	indian
SoCal_Val 	id08124 	n008123 	f 	dev	american
Sofi_Oksanen 	id08125 	n008124 	f 	dev	unsure: estonian / finnish
Sofia_Essaïdi 	id08126 	n008125 	f 	dev	unsure: moroccan / french
Sofia_Helin 	id08127 	n008126 	f 	dev	unsure: danish / swedish
Sofia_Milos 	id08128 	n008127 	f 	dev	unsure: italian / swiss / greek
Sofiane_Feghouli 	id08129 	n008128 	m 	dev	unsure: algerian / turkish
Sofie_Gråbøl 	id08130 	n008129 	f 	dev	danish
Sofía_Lama 	id08132 	n008131 	f 	dev	unsure: mexican / greek
Sofía_Zámolo 	id08134 	n008133 	f 	dev	unknown
Soledad_OBrien 	id08137 	n008136 	f 	dev	american
Soleil_Moon_Frye 	id08138 	n008137 	f 	dev	american
Solenn_Heussaff 	id08139 	n008138 	f 	dev	french
Sona_Heiden 	id08142 	n008141 	f 	dev	indian
Sona_Mohapatra 	id08143 	n008142 	f 	dev	indian
Sonal_Sehgal 	id08144 	n008143 	f 	dev	indian
Sonali_Bendre 	id08145 	n008144 	f 	dev	indian
Sonali_Kulkarni 	id08146 	n008145 	f 	dev	indian
Sonali_Raut 	id08147 	n008146 	f 	dev	indian
Sondre_Lerche 	id08148 	n008147 	m 	dev	norwegian
Song_Hye-kyo 	id08149 	n008148 	f 	test	unknown
Sonia_Kruger 	id08154 	n008153 	f 	dev	australian
Sonia_Sotomayor 	id08155 	n008154 	f 	dev	unknown
Sonja_Zietlow 	id08158 	n008157 	f 	dev	german
Sonu_Nigam 	id08159 	n008158 	m 	dev	indian
Sonu_Sood 	id08160 	n008159 	m 	dev	indian
Sonya_Kraus 	id08162 	n008161 	f 	dev	german
Sonya_Walger 	id08163 	n008162 	f 	dev	unknown
Soon-Yi_Previn 	id08165 	n008164 	f 	dev	unknown
Sophia_Bush 	id08166 	n008165 	f 	dev	american
Sophia_Loren 	id08167 	n008166 	f 	dev	italian
Sophia_Thomalla 	id08169 	n008168 	f 	dev	german
Sophie_B._Hawkins 	id08170 	n008169 	f 	dev	american
Sophie_Ellis-Bextor 	id08171 	n008170 	f 	dev	unknown
Sophie_Marceau 	id08172 	n008171 	f 	dev	french
Sophie_McShera 	id08173 	n008172 	f 	dev	unknown
Sophie_Simmons 	id08175 	n008174 	f 	dev	unknown
Sophie_Turner 	id08176 	n008175 	f 	dev	unknown
Soulja_Boy 	id08178 	n008177 	m 	dev	american
Soumaïla_Cissé 	id08179 	n008178 	m 	dev	malian
Soundarya_R._Ashwin 	id08180 	n008179 	f 	dev	indian
Spencer_Hawes 	id08183 	n008182 	m 	dev	american
Spencer_Pratt 	id08184 	n008183 	m 	dev	american
Spike_Mendelsohn 	id08185 	n008184 	m 	dev	unknown
Srečko_Katanec 	id08186 	n008185 	m 	dev	slovenian
Sridevi 	id08187 	n008186 	f 	dev	unknown
Sridevi_Vijaykumar 	id08188 	n008187 	f 	dev	unknown
Sruthi_Lakshmi 	id08190 	n008189 	f 	dev	indian
Stan_Van_Gundy 	id08191 	n008190 	m 	dev	american
Stan_Walker 	id08192 	n008191 	m 	dev	australian
Stanisław_Dziwisz 	id08193 	n008192 	m 	dev	polish
Stanisław_Kalemba 	id08194 	n008193 	m 	dev	polish
Star_Jones 	id08195 	n008194 	f 	dev	american
Stefan_Kießling 	id08198 	n008197 	m 	dev	german
